alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;brm;90228.3702545166;92493.01963348388;92480.17194366455;95763.44801330566;1515.7734406464724
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;rrm;89521.95854187012;91328.92520446777;91281.33835601807;93116.07392883301;1091.570985539021
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;89804.82922363281;92166.31795501709;92499.03631591797;94369.02159118652;1265.4774121484452
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;88235.6293334961;91015.23724822998;91020.1371307373;92973.70050048828;1238.9411419688445
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;brm;87315.61950683594;88625.81492385865;88681.65868377686;89706.33042907715;707.5449919816202
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;rrm;81284.55615234375;83762.96070022583;83826.73741149902;85216.60485839844;966.652646961211
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;brm;84249.91668701172;86094.34588851928;85894.76888275146;88076.53062438965;1048.9246716155471
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;rrm;83681.8687133789;86522.91313552856;86596.46969604492;88419.58572387695;1294.8477530533148
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;brm;84641.43115234375;87330.3386543274;87117.84228515625;89741.18771362305;1106.1969157883718
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;rrm;86296.24203491211;87857.68816680908;87845.2048034668;90183.25863647461;969.1167983432603
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;85505.27896118164;87312.00341415405;87097.40674591064;91316.67687988281;1440.777422993688
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;86206.78262329102;87737.67676239014;87528.02021026611;90627.22650146484;1123.9822887632326
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;brm;82372.32934570312;84409.81658935547;84394.64372253418;86009.6664428711;872.5032962096941
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;rrm;81988.5588684082;84345.05869522094;84301.48236083984;87774.07241821289;1499.103546860263
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;brm;84165.46603393555;86819.96834564209;86804.51512908936;88659.4280090332;1062.1986095167804
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;rrm;82584.7145690918;86337.8010093689;86750.18960571289;89195.88581848145;1444.1185797296139
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;brm;85761.14143371582;87876.70038528442;87683.08087158203;90329.0581817627;992.2030446441405
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;rrm;84532.50706481934;87281.15072937011;87128.08116912842;90539.75828552246;1544.2658966798515
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;85050.95722961426;87837.50987930298;87870.01920318604;89560.30995178223;1006.6419162591699
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;85276.23936462402;87968.73705902099;87875.5961227417;90161.77563476562;1215.273874807283
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;brm;82431.65606689453;84488.74867172241;84193.78672790527;87220.01797485352;1138.9368926410673
