filename,alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;90421.01931762695;92407.90668640137;92682.3493270874;94760.2886352539;1113.607992749544
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;90144.6693572998;92971.489188385;93401.98985290527;94738.29260253906;1386.479031232987
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;90200.98962402344;93069.21394577026;93207.48954772949;94565.83462524414;995.4137821916713
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;brm;88030.18576049805;89669.02872390747;89632.55796813965;91208.01118469238;738.6733877112943
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;rrm;86867.66230773926;88298.37324371337;88292.79187774658;90121.52699279785;828.8076792568526
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;brm;89424.5379486084;90894.83334655761;90870.45148468018;92163.29879760742;761.0546282133618
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;rrm;86452.7367553711;89446.17857208251;89555.72495269775;91513.04635620117;1300.6576950910073
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;brm;90228.3702545166;92493.01963348388;92480.17194366455;95763.44801330566;1515.7734406464724
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;rrm;89521.95854187012;91328.92520446777;91281.33835601807;93116.07392883301;1091.570985539021
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;89804.82922363281;92166.31795501709;92499.03631591797;94369.02159118652;1265.4774121484452
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;88235.6293334961;91015.23724822998;91020.1371307373;92973.70050048828;1238.9411419688445
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;brm;87315.61950683594;88625.81492385865;88681.65868377686;89706.33042907715;707.5449919816202
nsgaii_nt_combined.txt,nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;rrm;81284.55615234375;83762.96070022583;83826.73741149902;85216.60485839844;966.652646961211
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;brm;84249.91668701172;86094.34588851928;85894.76888275146;88076.53062438965;1048.9246716155471
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;rrm;83681.8687133789;86522.91313552856;86596.46969604492;88419.58572387695;1294.8477530533148
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;brm;84641.43115234375;87330.3386543274;87117.84228515625;89741.18771362305;1106.1969157883718
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;rrm;86296.24203491211;87857.68816680908;87845.2048034668;90183.25863647461;969.1167983432603
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;85505.27896118164;87312.00341415405;87097.40674591064;91316.67687988281;1440.777422993688
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;86206.78262329102;87737.67676239014;87528.02021026611;90627.22650146484;1123.9822887632326
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;brm;82372.32934570312;84409.81658935547;84394.64372253418;86009.6664428711;872.5032962096941
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;rrm;81988.5588684082;84345.05869522094;84301.48236083984;87774.07241821289;1499.103546860263
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;brm;84165.46603393555;86819.96834564209;86804.51512908936;88659.4280090332;1062.1986095167804
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;rrm;82584.7145690918;86337.8010093689;86750.18960571289;89195.88581848145;1444.1185797296139
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;brm;85761.14143371582;87876.70038528442;87683.08087158203;90329.0581817627;992.2030446441405
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;rrm;84532.50706481934;87281.15072937011;87128.08116912842;90539.75828552246;1544.2658966798515
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;85050.95722961426;87837.50987930298;87870.01920318604;89560.30995178223;1006.6419162591699
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;85276.23936462402;87968.73705902099;87875.5961227417;90161.77563476562;1215.273874807283
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;brm;82431.65606689453;84488.74867172241;84193.78672790527;87220.01797485352;1138.9368926410673
nsgaii_nt_combined.txt,nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;rrm;79478.935546875;81542.02187805176;81256.09423065186;83634.62355041504;1127.9422616885272
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;brm;83383.58447265625;85687.02426834106;85525.95640563965;89514.2193145752;1352.7927999716658
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;rrm;82651.45318603516;85649.3147529602;85708.73243713379;89148.39239501953;1527.6784293509368
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;brm;84122.60575866699;86694.72291946411;86498.82010650635;88837.05155944824;1305.1886504340093
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;rrm;85145.15045166016;86843.84690475464;86775.11131286621;89172.93711853027;994.3203461337889
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;83826.90350341797;86472.50505447388;86239.48142242432;89288.8604888916;1420.06380542722
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;83211.29626464844;86853.20322723388;86932.89543914795;89389.09252929688;1597.2516966017863
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;brm;82827.2963256836;84895.51070709228;84957.16227722168;87376.44149780273;1182.730944065378
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;rrm;82369.58502197266;84127.66344223023;84210.51251220703;85795.65509033203;883.9085018760583
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;brm;83908.64730834961;86492.31969528199;86670.21175384521;92030.00936889648;1803.3149797560905
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;rrm;83719.76528930664;85930.88370819092;86112.98305511475;87870.3117980957;1120.9025679538568
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;brm;86420.93966674805;88007.76264801025;87890.19490814209;89647.05477905273;860.7661282558439
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;rrm;85466.81913757324;87354.57838821411;87338.65099334717;89838.83506774902;962.2032451609382
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;84166.50448608398;87824.27550048828;87711.87425231934;90848.46240234375;1392.5914318992184
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;85384.18000793457;87375.1208404541;87706.53879547119;89932.7420501709;1172.8691666815826
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;brm;82212.02786254883;83834.50449829102;83676.08348083496;85877.27081298828;1008.5895365036185
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;rrm;78237.6399230957;81046.57992630005;80987.34158325195;83501.09544372559;1264.7466032453933
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;brm;83697.56716918945;85929.40938034057;86327.88165283203;87870.28831481934;1169.3273848254623
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;rrm;83068.71801757812;86362.4562675476;86387.96021270752;89311.55577087402;1733.3648807867428
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;brm;84223.7419128418;86688.68919448853;86622.59588623047;88484.72164916992;1113.2591358806255
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;rrm;85144.50936889648;87577.6664604187;87790.6322479248;89690.03213500977;1249.4285059295203
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;84809.48483276367;86841.51568832397;86589.48184967041;89112.8985748291;1144.1970813273374
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;85710.31025695801;87726.50352096558;87447.70157623291;90171.27142333984;1473.3238157183694
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;brm;83097.18936157227;84743.06718597413;84616.00096130371;87578.39288330078;1113.7101740734727
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;rrm;81978.59094238281;84343.81636810303;84204.59739685059;86611.89318847656;1264.931391411015
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;brm;83285.38168334961;87018.24981307983;87189.57876586914;89140.33283996582;1403.423950865093
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;rrm;83869.58448791504;85626.98659439087;85760.91178894043;86987.97384643555;988.656943450862
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;brm;85922.97236633301;87897.56337966918;87943.4391784668;91524.03065490723;1464.2307436894835
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;rrm;85425.65783691406;87438.02937927246;87546.03730773926;89259.69046020508;1071.8985595827176
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;86757.3231048584;88302.28592224121;88105.49462890625;90645.2220916748;1137.176927397858
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;84681.56643676758;87810.4748260498;87978.34629821777;90105.00608825684;1443.4464075492167
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;brm;82194.75717163086;84456.47039413452;84775.14059448242;85692.25985717773;902.0695114628057
nsgaii_nt_combined.txt,nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;rrm;78961.7233581543;80660.93258056641;80495.15803527832;82493.54452514648;850.4560106294853
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;brm;82725.62268066406;85049.67339019776;84801.79206848145;87210.39321899414;1030.2045139512281
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;rrm;83444.22564697266;85174.97293624879;84864.5166015625;87751.42086791992;1131.4438185140505
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;brm;84233.48468017578;86375.2084991455;86382.42414855957;88153.42295837402;1107.5916518075064
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;83385.15176391602;86471.89827423096;86668.53280639648;88775.90565490723;1487.1216548275738
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;84230.00421142578;85927.60230865478;86108.57899475098;87731.41567993164;1028.62349423153
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;83283.11743164062;85493.8655822754;85796.00999450684;88371.3775024414;1378.11980122926
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;brm;81410.99899291992;84195.61145477295;84279.17468261719;86618.65408325195;1299.334595423701
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;rrm;81113.01080322266;83808.88539505005;84121.33471679688;85130.30654907227;1018.5906708564348
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;brm;83105.18905639648;85666.82038726806;85849.62590789795;87554.54460144043;1238.4398635812115
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;rrm;83881.98104858398;85337.44327850342;85069.05196380615;87667.22270202637;1056.0377149634382
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;brm;84133.86157226562;86856.18210754395;86974.79585266113;89876.61619567871;1359.9514644338278
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;rrm;83242.07080078125;86412.05314712525;86326.38318634033;88529.99980163574;1340.406601305001
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;84922.1997680664;87269.12690734863;87313.98515319824;89735.6883392334;1480.997393857085
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;83849.54794311523;87245.23735122681;87811.09725952148;90123.98756408691;1576.6957344774194
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;brm;82546.35202026367;84251.01909942627;84280.73651123047;86274.32775878906;932.8208466655695
nsgaii_nt_combined.txt,nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;rrm;78476.39221191406;80987.17929077148;80436.43670654297;85520.2396697998;1628.3876719344048
