alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;brm;98359.56686401367;101354.89712524414;101453.97190856934;103048.35139465332;1128.52428268728
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;98969.52536010742;101303.17499389648;101570.2382888794;102797.17855834961;959.5499391736993
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;96858.47489929199;99762.15104370117;100241.23931121826;101976.17704772949;1556.6448386444833
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;97407.44403076172;100159.47704315186;100434.15734863281;101995.2321472168;1190.837091627036
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;brm;95616.7857208252;97459.99547729493;97629.74253082275;98859.93821716309;869.0131296861618
moead;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;rrm;95930.8620300293;97371.40884246826;97510.45474243164;98517.22819519043;609.3704313006175
moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;brm;97703.11396789551;99237.29033432007;99115.59186553955;101345.21583557129;917.8642013084808
moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;rrm;96328.56420898438;98389.76176986695;98452.35877990723;99765.57037353516;954.8736914173369
moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;brm;98429.53224182129;100536.6950302124;100750.5491027832;102222.1791229248;1064.8995810491772
moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;rrm;98629.80506896973;100518.67571868896;100367.85595703125;102836.53091430664;1146.827548470503
moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;97026.66143798828;99356.31489715577;99431.08308410645;101585.66876220703;1131.8349316806828
moead;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;95894.92549133301;98961.55608978271;98714.64822387695;102064.85792541504;1650.634632458212
moead;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;brm;94793.34265136719;97231.33610153198;97215.94048309326;98230.1849975586;759.9190637881516
moead;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;rrm;94469.05046081543;96783.05605926513;96994.6658706665;97913.54281616211;807.5402119372648
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;brm;97264.5007019043;98530.37899932862;98552.82496643066;100021.80882263184;762.5117762505453
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;rrm;96691.29963684082;98720.67706222534;98595.4058303833;100025.98348999023;812.404509929883
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;brm;97353.37187194824;100549.62678298951;100729.85957336426;102197.88621520996;1029.2631965585872
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;rrm;98326.54733276367;100782.57724685669;101125.21026611328;103025.92095947266;1161.8178039355057
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;97492.19468688965;99550.20496826172;99696.94388580322;101223.21020507812;1038.3486191766865
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;96514.5982055664;99372.5392753601;99583.21914672852;101511.69424438477;1265.3954761514694
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;brm;96399.69465637207;97351.701663208;97307.7752532959;98585.98919677734;588.3231159105785
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;rrm;95207.48538208008;96970.14073867798;97050.31700134277;98219.71220397949;777.9126486331362
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;brm;97227.52404785156;98916.39976119995;98987.14266967773;100297.98048400879;794.6126318997614
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;rrm;96576.93235778809;97899.92493286132;97927.72239685059;99516.71859741211;769.1562294603591
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;brm;98834.19689941406;100781.06087341308;100912.54504394531;101926.94581604004;863.4849707459069
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;rrm;97795.83769226074;100045.47554550171;99838.18594360352;102293.70205688477;1158.7362334821055
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;96001.91282653809;99595.96538543701;99636.84275054932;101847.52458190918;1222.6527870091284
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;95490.16184997559;99133.58366470337;99502.76753234863;100719.15809631348;1228.8893394276417
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;brm;95533.72407531738;97082.30547790528;97202.0408859253;98274.89404296875;690.4840249286458
moead;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;rrm;94604.68525695801;96036.64775466919;95951.15682220459;97205.36351013184;676.6208104513981
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;brm;96663.90661621094;98827.99755859375;98928.68343353271;100737.34063720703;1061.698362891302
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;rrm;97334.00314331055;98886.24077987671;98837.8511505127;101280.5403137207;963.8567003414588
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;98421.49256896973;100690.87345123291;100660.45890808105;102622.48902893066;1073.7355952712555
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;99598.24067687988;101294.51563415528;101270.67082214355;102929.96925354004;828.6975534640118
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;97866.07582092285;99834.40301055908;99401.80363464355;101958.51103210449;1083.4085598423865
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;97453.67607116699;99546.55027389526;99374.85844421387;102804.5336303711;1285.3709549806842
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;brm;95806.82342529297;97623.20417175294;97675.10556793213;99384.4012298584;779.1409174080784
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;rrm;95125.11540222168;96973.03244934083;97145.94181060791;98566.86245727539;952.268072661452
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;brm;96997.1791229248;98457.52427597046;98491.72138977051;100426.03485107422;926.3619841446581
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;rrm;96803.85787963867;98632.49081115723;98680.62969970703;99924.71188354492;845.1915796939318
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;brm;98750.31922912598;100529.7009727478;100446.6157989502;102068.78723144531;821.5985349803303
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;rrm;99279.4236907959;100757.7736442566;100667.551902771;102958.5092163086;1078.584364161302
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;96037.92607116699;99279.43691177368;99335.17694091797;101621.06716918945;1598.9790506217323
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;96376.72415161133;99477.98917770386;99643.7565536499;101746.54725646973;1397.4507774692793
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;brm;95839.54864501953;97378.7592048645;97535.00468444824;98648.04930114746;713.1211975006393
moead;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;rrm;95179.13079833984;96442.82489471436;96331.42279815674;98173.4884185791;780.1516586423354
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;brm;96969.50012207031;98599.72777786254;98731.88019561768;99709.58377075195;786.34950385641
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;rrm;95487.82246398926;98166.05370941162;98123.23442840576;99560.4252166748;970.3958165343053
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;brm;97638.21647644043;100602.91816558837;100817.74676513672;101953.98554992676;937.5877438874315
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;rrm;97954.36093139648;100394.67549743652;100430.74169158936;101994.0971069336;1067.1437513618548
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;97880.45812988281;99362.38894348145;99535.57033538818;100482.06260681152;784.5513016257671
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;97163.69715881348;99126.3955581665;99215.70845031738;101378.59321594238;1072.540707187203
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;brm;95769.72813415527;97007.46475906372;97009.6789932251;98391.47563171387;675.036820067632
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;rrm;95599.23770141602;96962.31714935302;97040.71875;98280.89932250977;692.0821325404066
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;brm;97123.63737487793;98679.699067688;98699.71171569824;99502.94512939453;613.2274702358951
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;rrm;97051.84873962402;98058.73550338745;98095.15941619873;99151.56709289551;592.6558743703625
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;brm;98774.97132873535;100334.18238296508;100692.50046539307;101469.4441986084;740.8862256590943
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;rrm;97028.45147705078;100390.83452682495;100570.80793762207;102414.74057006836;1171.4267707173756
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;96435.99829101562;99272.2748161316;99162.07232666016;101135.90928649902;1190.448118903178
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;95502.7861328125;98750.6982322693;98722.80911254883;100815.62335205078;1256.8390299859047
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;brm;95459.87574768066;97075.77657852173;97187.86045074463;98452.04629516602;868.018430281115
moead;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;rrm;94261.16909790039;95942.25901641845;96003.20916748047;97490.17283630371;882.3739933777557
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;brm;97031.99807739258;98525.77331237793;98337.7314529419;99901.84237670898;742.5659906088644
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;rrm;96976.58543395996;98355.29268569946;98491.30472564697;99356.29560852051;634.8767373653691
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;brm;98614.43327331543;101006.7852142334;101221.21864318848;102521.40016174316;989.6282182349822
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;rrm;99111.05819702148;100729.56077041625;100806.9829788208;102739.81214904785;879.2503535159512
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;97715.99339294434;99452.16905822753;99301.9542312622;101243.01959228516;1075.1452253899122
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;96476.92262268066;99211.37685394287;99338.97846984863;101909.00817871094;1343.250834262231
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;brm;95289.09159851074;97687.99710922242;97620.72232055664;99210.70695495605;820.940374883671
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;rrm;95260.65675354004;96905.6810005188;97102.51413726807;97955.02571105957;696.2309194603938
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;brm;97165.4761505127;98383.56743927002;98414.89810943604;100183.6675567627;896.4177607114855
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;rrm;97088.3966217041;98028.1705078125;98019.21343231201;98972.35276794434;545.3286048695302
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;brm;98469.98278808594;100278.69605331421;100058.18531799316;102111.37351989746;1031.2905729302836
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;rrm;98449.1056060791;100681.85425186157;100831.34017944336;102374.50216674805;920.2176476183251
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;96755.41932678223;99379.8560913086;99667.03792572021;101605.89697265625;1588.124690105485
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;97007.18167114258;98871.95869522095;98894.23614501953;100723.10737609863;918.2032847455466
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;brm;96191.93383789062;97096.26553497315;97133.17066192627;98453.11854553223;538.0685190761498
moead;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;rrm;95020.29484558105;95916.05652313233;95797.87266540527;96990.06852722168;554.2698472976999
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;brm;96742.6996307373;98530.46339874268;98485.50702667236;99936.30990600586;862.8987392304663
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;rrm;97083.28448486328;98425.08780212402;98397.18825531006;99491.75382995605;527.62438072159
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;brm;98999.89810180664;100609.71808853149;100622.48600006104;101825.39337158203;694.3044905121986
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;rrm;98590.01817321777;100746.70357742309;100787.91925811768;102557.45120239258;955.0095726009397
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;97387.66052246094;99303.1539466858;99198.42681884766;101242.7108001709;954.6754802066765
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;95817.23246765137;99429.86443939208;99598.64993286133;101112.7848815918;1116.2983364611257
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;brm;96178.61546325684;97448.86137313842;97396.89965820312;99186.0637512207;715.4542638030524
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;rrm;95271.95727539062;96936.44327697754;96795.39938354492;98952.18640136719;888.7927684994049
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;brm;97590.09149169922;98565.04437408448;98572.38260650635;99331.15356445312;496.4527573766396
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;rrm;96693.86381530762;97737.33865203857;97595.80276489258;98712.07246398926;645.9086962915544
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;brm;98253.98620605469;100862.88689193726;100959.49514770508;102515.53033447266;895.1248373112352
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;rrm;98300.41172790527;100328.00862503052;100394.63989257812;102310.64753723145;1179.138479955559
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;95817.78123474121;98634.5752029419;99034.70692443848;100560.56880187988;1545.925656845995
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;95568.73391723633;99257.78396911621;99550.19953918457;101078.36462402344;1179.2860856869563
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;brm;95790.72973632812;97204.89370269775;97110.06429290771;98414.35975646973;732.2177174242988
moead;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;rrm;94440.35705566406;95949.88598861694;95909.34241485596;97704.34190368652;726.0726901829025
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;brm;96770.68048095703;98753.11655578614;98957.1064453125;100515.91102600098;964.7796064588136
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;rrm;97545.39726257324;98719.42526473998;98801.0055847168;100279.0750579834;632.8573984824452
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;brm;98937.76837158203;100682.42690505981;100734.2815246582;102060.20559692383;914.2048999435435
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;98790.12747192383;101330.81719894409;101450.05448913574;102492.94842529297;821.0284239314389
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;98321.9946899414;99596.38486480713;99722.03253173828;100938.44508361816;689.7125320226262
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;98077.1961517334;99764.778049469;99623.95883178711;101412.20243835449;916.3296322826275
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;brm;96308.40306091309;97589.33906707764;97668.82613372803;98907.72380065918;753.768757190945
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;rrm;95618.07157897949;97125.9582862854;97311.21834564209;98886.7830657959;769.8298322957678
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;brm;97340.11296081543;98354.4246635437;98107.94495391846;101026.64868164062;940.5479367602699
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;rrm;97306.7833404541;98226.8129737854;98195.84033966064;99688.98564147949;617.5052601084254
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;brm;99799.15922546387;101037.7441116333;101044.7759399414;102364.74349975586;706.4771462287395
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;rrm;98888.01686096191;100979.48033599854;101167.96796417236;102100.8021697998;737.7223069043107
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;97450.6489868164;99532.06502685547;99615.01029205322;101501.63104248047;1160.8271874076843
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;97961.9870300293;99407.34491958618;99298.59607696533;101247.24711608887;810.529840219871
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;brm;95091.00996398926;97201.09443130493;97320.48454284668;98620.68867492676;724.6974720919309
moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;rrm;94788.71369934082;96312.48935241699;96402.6625366211;97641.01362609863;637.7163857493417
