filename;alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;rrm;2389,9264698028564;2468,0603523254395;2471,1825380325317;2509,388988494873;33,10230707187326
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2409,9702701568604;2472,728456020355;2474,375126838684;2501,749559402466;20,48637968564336
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2392,063579559326;2462,7771903038024;2468,0909948349;2507,672805786133;29,70045136406038
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;brm;2419,7175369262695;2470,8811882019045;2467,8612937927246;2508,7467765808105;21,9431094869559
moead_nt_combined,txt;moead;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;rrm;2405,2356872558594;2453,690793323517;2457,553210258484;2497,7798824310303;21,918913277649946
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ac;brm;2339,1706409454346;2399,657903766632;2412,901111602783;2448,509624481201;34,517736413965274
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ac;rrm;2332,963144302368;2395,6290106773376;2402,7618494033813;2471,6124477386475;35,390779515836705
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc;brm;2383,5530376434326;2432,205012512207;2432,0744667053223;2490,083261489868;27,127479899734862
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2344,8698177337646;2426,19523229599;2428,1841974258423;2477,653985977173;30,659210884773792
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2292,3533668518066;2372,2022890090943;2369,4900159835815;2438,4709854125977;44,530101850588565
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2322,154718399048;2390,4756866455077;2392,497755050659;2441,3271198272705;37,57373846400823
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;spc;brm;2368,1115894317627;2431,304549121857;2435,8535900115967;2497,5584964752197;30,412981909947213
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_nrii;spc;rrm;2353,741195678711;2433,3483741760256;2441,470838546753;2505,749900817871;38,01868010282707
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ac;brm;2326,1890716552734;2403,1363339424133;2401,3248615264893;2475,76469039917;36,56377213359732
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ac;rrm;2325,438789367676;2396,1788296699524;2387,489959716797;2477,2974071502686;38,7854893329597
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;brm;2394,5686988830566;2427,408939743042;2421,5501413345337;2463,899965286255;21,760642977956497
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc;rrm;2362,203025817871;2427,160804748535;2431,2076959609985;2490,815589904785;31,577667101662797
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2319,1015701293945;2386,325128364563;2381,6048221588135;2445,702045440674;40,073303413924975
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2259,579767227173;2373,221021366119;2382,618401527405;2429,3312397003174;41,42705612730544
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;brm;2368,5752601623535;2437,9689997673036;2441,5657920837402;2490,5990447998047;36,29182630161776
nsgaii_nt_combined,txt;nsgaii;bpg_sq_tel_pp;rbm_rcm_brm_bcpm_wri;spc;rrm;2373,7072734832764;2425,8036321640016;2435,6596069335938;2468,9641284942627;29,794995191362435
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ac;brm;2357,5300121307373;2411,6033489227293;2421,406065940857;2458,187047958374;32,04812946107047
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ac;rrm;2305,9169120788574;2410,32449464798;2411,2070322036743;2500,536382675171;47,60342818956941
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc;brm;2331,0901412963867;2425,58053483963;2411,855257987976;2534,494722366333;46,273151077126265
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2360,4719944000244;2429,895648097992;2437,5641708374023;2507,1827278137207;40,879370852966986
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2288,50279045105;2388,43806810379;2390,968984603882;2470,027187347412;59,27801780131381
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2335,5459518432617;2398,9658212661743;2387,3206338882446;2491,8204231262207;43,614324923133296
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;spc;brm;2364,830310821533;2423,049369907379;2425,6208181381226;2472,358293533325;28,368961303665436
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_nrii;spc;rrm;2354,3231620788574;2424,898101902008;2425,388547897339;2496,587900161743;41,91074625881949
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;brm;2340,0509719848633;2411,0272249221803;2415,1773233413696;2458,965139389038;29,117410966922638
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ac;rrm;2288,6710109710693;2405,7313135147097;2419,1612396240234;2457,961507797241;43,75367771403165
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc;brm;2337,96826171875;2433,3727734565737;2443,496820449829;2475,123638153076;35,42080180755216
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc;rrm;2310,397735595703;2421,8402112960816;2435,273953437805;2484,0843238830566;53,07861037441752
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2309,333507537842;2374,1191005706787;2368,7241430282593;2482,129005432129;39,475846213690716
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2293,7405891418457;2381,5230006217957;2370,61190700531;2477,185411453247;42,092473970849554
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_wri;spc;brm;2355,743076324463;2435,794453716278;2436,1851263046265;2502,6132373809814;35,6229476677581
nsgaii_nt_combined,txt;nsgaii;spg;rbm_rcm_brm_bcpm_wri;spc;rrm;2358,8056411743164;2427,1913820266723;2432,465989112854;2473,132221221924;34,14002412162233
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;brm;2315,592185974121;2412,121443271637;2409,654083251953;2466,4246253967285;34,5253450830249
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ac;rrm;2344,4690132141113;2419,255134868622;2420,609429359436;2490,37095451355;44,51931562816491
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;brm;2360,8870182037354;2421,408181285858;2412,884041786194;2507,276554107666;34,553010996016035
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2302,4656772613525;2411,392326450348;2411,7313442230225;2480,0597648620605;44,903205885026075
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2301,1864013671875;2366,7455056190493;2362,6590309143066;2451,681188583374;32,11543276934379
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2317,5610370635986;2359,389497089386;2351,990285873413;2474,8883724212646;35,30345747337336
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;brm;2319,612506866455;2430,035461626555;2440,5283203125;2490,3262977600098;50,909581803507635
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_nrii;spc;rrm;2372,8760738372803;2426,1909300804136;2426,0872526168823;2498,5624389648438;36,73698622326715
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;brm;2324,55926322937;2382,969272327423;2378,6316270828247;2444,905237197876;37,6272715736811
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ac;rrm;2274,106243133545;2362,792843055725;2366,966431617737;2438,033218383789;45,329980256525005
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;brm;2346,3449687957764;2425,5983646392824;2430,1985416412354;2504,3720569610596;44,634349216406235
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc;rrm;2368,208200454712;2420,5517386436463;2414,2714109420776;2493,3910789489746;40,83840275416957
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2339,1113510131836;2373,123823261261;2370,0888137817383;2439,7186946868896;26,760628426747534
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2201,5247764587402;2354,0383414268495;2352,628571510315;2446,4954376220703;46,59896388023968
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;brm;2348,9780826568604;2424,7352997779844;2428,0943031311035;2487,2067279815674;35,05053538144188
nsgaii_nt_combined,txt;nsgaii;sq_bpg;rbm_rcm_brm_bcpm_wri;spc;rrm;2360,4266033172607;2427,7189286231996;2429,259864807129;2488,240879058838;30,979705007290857
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;brm;2345,800506591797;2402,5640013694765;2396,619807243347;2456,122610092163;30,662145559155146
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ac;rrm;2328,5994567871094;2409,1563552856446;2412,4911127090454;2464,8018550872803;31,8564737675394
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;brm;2361,4934425354004;2425,292698287964;2430,6307859420776;2491,726198196411;32,647505241047234
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2352,0119953155518;2435,9119643211366;2442,5460386276245;2507,685447692871;42,60161536822155
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2305,3123302459717;2378,302892589569;2368,3087158203125;2474,046709060669;46,09663376905271
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2240,096435546875;2371,3880871772767;2362,7969398498535;2455,4696197509766;46,58049649951638
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;brm;2348,825668334961;2435,357853412628;2448,4731130599976;2485,0211868286133;39,52685911425763
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_nrii;spc;rrm;2352,4720211029053;2423,2970465660096;2429,7727994918823;2490,8042182922363;36,42799560573299
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;brm;2349,664165496826;2409,98543138504;2405,0187768936157;2487,9177379608154;36,02373302199828
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;rrm;2341,6662254333496;2394,3384841918946;2390,843201637268;2461,4048233032227;36,82448178412357
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;brm;2345,016273498535;2412,8428820610047;2416,363105773926;2485,867889404297;38,66199747567952
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;rrm;2327,9635429382324;2405,809093093872;2405,50519657135;2469,488515853882;33,34627413884233
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2311,518304824829;2391,352684879303;2379,5494594573975;2480,697729110718;45,46301179048866
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2303,310796737671;2376,121739387512;2367,4383239746094;2489,0483322143555;52,18890761441167
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;brm;2367,821756362915;2432,8494173049926;2436,6161613464355;2479,6204414367676;32,07898910853756
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;rrm;2321,927396774292;2415,7953577041626;2432,7277660369873;2495,845827102661;50,44226917314007
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;brm;2369,766445159912;2436,772198677063;2437,367672920227;2502,3698539733887;33,97392917582164
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;rrm;2343,0638065338135;2423,258027267456;2437,7825050354004;2467,8505477905273;36,41267431038452
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;2380,939323425293;2441,3899973869325;2441,5172080993652;2484,794054031372;30,82055210707752
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2368,557523727417;2455,613906097412;2463,503786087036;2508,6278438568115;29,666156183984004
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2309,6458168029785;2396,889555644989;2404,85574054718;2493,1363945007324;51,291309506000104
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2344,2674827575684;2402,1254929542542;2390,5762634277344;2502,6375217437744;46,99970918531114
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;brm;2349,7312412261963;2442,873164653778;2449,6080808639526;2502,2777767181396;36,298991945620664
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;rrm;2358,462091445923;2443,088951969147;2455,2542657852173;2496,2487602233887;38,95497574608949
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;brm;2328,9262313842773;2409,266459274292;2419,3176584243774;2459,6975288391113;30,235630292128423
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;rrm;2376,793071746826;2421,32729139328;2423,727226257324;2478,8195781707764;33,27159507693162
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;brm;2353,5389366149902;2430,250815582275;2430,9780168533325;2492,163164138794;35,23458185948123
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;rrm;2403,5912132263184;2450,7734373092653;2456,282120704651;2502,609884262085;30,336530459095417
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2344,979627609253;2411,647698402405;2414,609679222107;2491,5124893188477;45,042110165992035
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2320,6293811798096;2395,2728358268737;2375,7711124420166;2479,211711883545;46,47769935735405
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;brm;2355,5752449035645;2426,0839784622194;2431,016342163086;2502,212635040283;42,26620931935206
nsgaii_nt_combined,txt;nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;rrm;2359,946855545044;2450,5500215530396;2455,7252378463745;2500,967950820923;32,004220132552014
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;brm;2330,2028827667236;2396,8314242362976;2402,953779220581;2452,670597076416;34,135348653387624
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;rrm;2301,3354320526123;2412,246311092377;2403,460591316223;2495,3353118896484;42,22631813139943
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;brm;2377,082302093506;2444,066491031647;2450,4548931121826;2491,6864128112793;32,02101987742478
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2385,1116619110107;2423,151350402832;2414,534453392029;2471,002389907837;25,4086180847321
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2304,597309112549;2396,3256421089172;2394,479024887085;2479,492425918579;45,185872150210635
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2329,8468284606934;2395,1436027526856;2400,8816061019897;2483,8821506500244;41,3080034124967
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;brm;2363,6781253814697;2435,3403527259825;2443,5143184661865;2481,5697231292725;38,55604860061547
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;rrm;2368,7827892303467;2438,28969745636;2436,4706859588623;2510,9215087890625;38,25522423613599
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;brm;2312,1783294677734;2404,5026116371155;2409,344738960266;2469,8741092681885;37,71829001049968
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;rrm;2322,828550338745;2407,0780022621157;2407,9429788589478;2484,2389850616455;38,342349723626064
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;brm;2349,4399909973145;2440,8364934921265;2449,9810276031494;2503,363977432251;38,68936821887638
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;rrm;2389,3346004486084;2449,8903522491455;2453,195264816284;2510,815757751465;33,06393467450585
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2308,8213481903076;2382,989056777954;2382,947982788086;2460,5035152435303;49,55149085979327
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2305,2080516815186;2400,4109623909;2395,8588438034058;2504,5915870666504;49,08013248544701
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;brm;2349,195358276367;2437,1263956069947;2445,816734313965;2504,652509689331;35,90898534096057
nsgaii_nt_combined,txt;nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;rrm;2369,134588241577;2440,7786808013916;2446,6087102890015;2502,5452270507812;33,12026860681637
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;brm;2321,516502380371;2405,2737210273744;2396,1728010177612;2467,9032802581787;32,37986455016009
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;rrm;2341,2552127838135;2406,0505534172057;2396,394733428955;2490,0154151916504;38,35036288753289
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;brm;2355,0104389190674;2431,7081809997558;2442,319706916809;2487,7468585968018;39,62749066661982
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2369,6970138549805;2438,764809036255;2447,93594455719;2499,701416015625;35,329480300842185
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2327,0420303344727;2407,3085847854613;2404,8774452209473;2451,344150543213;36,43443210218539
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2296,2012577056885;2395,8343744277954;2403,325693130493;2479,138261795044;49,06194214353228
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;brm;2374,7886028289795;2440,6982077598573;2441,782311439514;2504,1070823669434;28,98170131954717
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;rrm;2392,714912414551;2443,4311221122744;2440,999581336975;2482,4364318847656;29,11912991331942
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;brm;2323,6469898223877;2406,0489418029783;2411,4021425247192;2454,6593227386475;31,461615388905464
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;rrm;2313,7185497283936;2403,7568028450014;2411,477391242981;2483,9832038879395;43,57502226311219
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;brm;2339,6151695251465;2432,2400263786317;2429,737279891968;2506,927225112915;43,05897219787712
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;rrm;2358,0673999786377;2423,7760197639464;2419,257335662842;2489,426326751709;30,300938028937807
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2323,312265396118;2416,8100739479064;2422,4750356674194;2484,148582458496;43,05731231069338
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2321,6151447296143;2373,199265384674;2367,8767499923706;2467,826644897461;40,585838704020276
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;brm;2373,9811878204346;2437,3050035476685;2434,329203605652;2486,4413146972656;30,605650397247132
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;rrm;2349,650436401367;2434,5391134262086;2440,179151535034;2490,330530166626;34,141397263593646
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;brm;2319,909833908081;2394,177623176575;2393,168766975403;2474,2333965301514;40,80587322964622
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;rrm;2316,5121517181396;2410,447511100769;2409,4566555023193;2494,509937286377;41,38048724940698
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;brm;2367,4576835632324;2433,1242292404177;2431,8405351638794;2491,560079574585;34,186869341614454
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2360,0128326416016;2432,1170844078065;2440,8495626449585;2504,1502723693848;37,97449512175059
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2337,58318901062;2440,1850402832033;2444,5505504608154;2504,3832664489746;41,19516970576132
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2308,660577774048;2384,566484069824;2375,7963218688965;2473,742420196533;42,24265192638933
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;brm;2364,4765300750732;2435,255986881256;2437,1772804260254;2499,2191619873047;38,3018625716996
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;rrm;2332,520502090454;2429,2879015922545;2443,9807138442993;2485,9979553222656;40,140455690114294
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;brm;2336,759754180908;2404,9209493637086;2406,994771003723;2464,434461593628;41,17402967058236
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;rrm;2345,970527648926;2402,690766048431;2409,2879781723022;2435,1526679992676;25,143881379449894
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;brm;2370,049934387207;2439,541054058075;2446,1933784484863;2499,635841369629;36,05620880079841
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;rrm;2385,66890335083;2423,180502986908;2418,3063535690308;2470,9895820617676;29,41306992905861
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2292,6926193237305;2383,7202125549315;2382,1295070648193;2459,2830772399902;47,01140002493286
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2321,0448818206787;2384,9735560417175;2376,980381011963;2488,308671951294;46,53008132550863
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;brm;2376,1790924072266;2425,0953382492066;2426,5123805999756;2482,848991394043;33,86560655191348
nsgaii_nt_combined,txt;nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;rrm;2354,5801372528076;2429,6607522964478;2430,514121055603;2488,4514770507812;37,320258802459776
nsgaii_nt_combined,txt;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;brm;2313,0546112060547;2407,1614714622497;2413,8646993637085;2473,8250484466553;34,97755109305051
nsgaii_nt_combined,txt;nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;rrm;2322,8554401397705;2404,806338787079;2403,2783699035645;2478,3639430999756;39,98264106174164
