alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;brm;564255.6994038477;578847.6074893487;577724.8532867774;591411.3256112501;7546.765578028054
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;rrm;539306.1834071681;553337.3365706017;553536.331538633;567491.375857129;7081.274152374647
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;brm;583629.1614539258;592861.5113338556;592870.1203331251;600783.769472422;4346.123043809656
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;rrm;573598.9817808009;583122.7444159787;582381.7391823048;597892.1618604689;6052.087860970987
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;594426.8555180469;600526.4207375381;598636.2784303223;615074.2138412892;5018.929450528827
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;584531.9695733399;590742.7851943058;589789.3645516797;600004.1372292971;4444.612747613273
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;brm;519557.70806955086;536237.325229917;534936.3870888281;555244.0296766602;8085.645336653772
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;rrm;471689.76056300785;489322.319895669;486471.9412097462;523298.8177717189;11223.470292742482
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;brm;570795.7499603712;580333.542997375;580006.975600586;591064.5477844728;4888.702738739265
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;rrm;560828.039897422;575458.889594178;574572.9973193947;590991.6439085157;8340.19712663839
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;brm;585088.9843423439;595771.0725681096;594384.1870158009;609241.4562448243;5385.116034246839
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;rrm;580117.6805439844;590721.1219683936;590354.6354989649;602499.8217444727;6425.1616367546985
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;585847.8582641993;597119.7458753918;597909.730276211;605266.3981190821;5507.131141974293
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;581896.6077279688;596465.1447665635;596601.2106365138;607117.8561957618;5596.88391361358
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;brm;533822.1788332814;546209.4357223801;544689.4958013967;565016.0957842774;7360.570155258001
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;rrm;518998.5002997657;538856.7835561153;540105.6235356446;553906.8664078321;8055.729600766132
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;brm;571370.0519633985;579793.9992664648;580584.9258205177;589364.5678464845;5044.228968841915
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;rrm;537082.3644845313;554657.6762991145;553469.6369901465;564194.9116782227;6886.900890227202
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;brm;586557.0800864453;596729.2371026191;595389.7565528126;613887.687223418;5931.6296410664345
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;rrm;577427.3144899805;583521.2164134884;583578.088540674;595207.2552442579;4532.741885049272
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;592818.340604336;600553.6926332511;599895.1490726369;617422.1977750977;5678.400780832132
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;581108.9759000783;589483.6821276378;589197.670080049;596729.9808777149;3790.5658431464844
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;brm;521228.78451324225;533469.7692469434;534024.6697294435;547102.2859227344;5998.296926539216
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;rrm;473110.6671260157;490922.1580148224;491674.07133353525;505662.1658900782;8605.950072184525
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;brm;564780.6405232619;581799.304195916;580767.3880048926;594238.6956251367;6892.885498495053
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;rrm;564564.9797923829;574576.9632620616;573090.1372054298;590403.7938991408;5880.341769457969
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;brm;587710.2521367188;594939.2110417166;594235.0982104004;606741.8529949025;5528.688879617114
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;rrm;577530.7515745313;591432.6585537677;594081.8696033302;603190.810717168;8049.257603800034
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;588603.9985022852;597970.4131298534;597061.9798831837;607707.9519867384;4905.393788360713
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;580711.788582754;595366.114058956;594234.8971163477;611493.3145224806;7982.240440048283
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;brm;537742.1888227735;547024.0047718117;546720.4627348243;557415.3423122462;4944.823868559112
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;rrm;520919.36774363293;537617.7673287609;536979.805681338;547901.75676209;5602.636038350734
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;brm;562476.5053870314;577812.5324672891;577034.2335770996;589746.9507804103;5476.477769669855
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;rrm;549447.1837260743;558078.5932730127;559004.6155599414;568696.0852759376;5501.3277781482075
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;brm;588074.5707345508;595696.756358675;594594.5978380763;605406.3048723829;4692.048547317476
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;rrm;570646.2937857618;583321.203154797;582922.8950459278;595889.4657205079;6716.959119218482
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;588826.479106836;600189.4011237295;600656.3153226954;611985.7859440822;5481.253692557151
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;581098.0440153126;591299.5089138068;592186.8143472071;603113.7390226368;5279.816276336808
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;brm;518282.9557569728;531471.5924299189;532149.8613015821;542045.4359809376;6090.911787750743
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;rrm;475547.4119040235;489298.8879170284;486520.5262766114;522986.8607616015;11801.693264127038
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;brm;564477.4476458399;578319.9357881789;578914.6997443654;591224.5232956446;7473.488979583714
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;rrm;558821.4870616798;571864.0129838253;574320.470500879;582873.3191602931;6602.971109748883
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;brm;578717.5747482813;592875.9570589091;593990.4616707325;604339.1011429299;7154.491012163768
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;580854.642551797;589664.8999144816;590140.9810490723;603118.157864004;5728.054268995446
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;582658.8744505275;593450.2999332256;594267.1275026075;609309.7985297657;7679.738936280593
