alg;init;mut;cross;repair;min_hv;avg_hv;median_hv;max_hv;std_hv
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;brm;2349.664165496826;2409.98543138504;2405.0187768936157;2487.9177379608154;36.02373302199828
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ac;rrm;2341.6662254333496;2394.3384841918946;2390.843201637268;2461.4048233032227;36.82448178412357
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;brm;2345.016273498535;2412.8428820610047;2416.363105773926;2485.867889404297;38.66199747567952
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc;rrm;2327.9635429382324;2405.809093093872;2405.50519657135;2469.488515853882;33.34627413884233
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2311.518304824829;2391.352684879303;2379.5494594573975;2480.697729110718;45.46301179048866
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2303.310796737671;2376.121739387512;2367.4383239746094;2489.0483322143555;52.18890761441167
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;brm;2367.821756362915;2432.8494173049926;2436.6161613464355;2479.6204414367676;32.07898910853756
nsgaii;sq_bpg_50x50_tel_bgp_strict_ir;rbm_rcm_brm_bcpm_wri;spc;rrm;2321.927396774292;2415.7953577041626;2432.7277660369873;2495.845827102661;50.44226917314007
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;brm;2369.766445159912;2436.772198677063;2437.367672920227;2502.3698539733887;33.97392917582164
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ac;rrm;2343.0638065338135;2423.258027267456;2437.7825050354004;2467.8505477905273;36.41267431038452
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;brm;2380.939323425293;2441.3899973869325;2441.5172080993652;2484.794054031372;30.82055210707752
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2368.557523727417;2455.613906097412;2463.503786087036;2508.6278438568115;29.666156183984004
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2309.6458168029785;2396.889555644989;2404.85574054718;2493.1363945007324;51.291309506000104
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2344.2674827575684;2402.1254929542542;2390.5762634277344;2502.6375217437744;46.99970918531114
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;brm;2349.7312412261963;2442.873164653778;2449.6080808639526;2502.2777767181396;36.298991945620664
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_nrii;spc;rrm;2358.462091445923;2443.088951969147;2455.2542657852173;2496.2487602233887;38.95497574608949
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;brm;2328.9262313842773;2409.266459274292;2419.3176584243774;2459.6975288391113;30.235630292128423
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ac;rrm;2376.793071746826;2421.32729139328;2423.727226257324;2478.8195781707764;33.27159507693162
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;brm;2353.5389366149902;2430.250815582275;2430.9780168533325;2492.163164138794;35.23458185948123
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc;rrm;2403.5912132263184;2450.7734373092653;2456.282120704651;2502.609884262085;30.336530459095417
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2344.979627609253;2411.647698402405;2414.609679222107;2491.5124893188477;45.042110165992035
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2320.6293811798096;2395.2728358268737;2375.7711124420166;2479.211711883545;46.47769935735405
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;brm;2355.5752449035645;2426.0839784622194;2431.016342163086;2502.212635040283;42.26620931935206
nsgaii;sq_bpg_50x50_tel_bgp_strict_pr;rbm_rcm_brm_bcpm_wri;spc;rrm;2359.946855545044;2450.5500215530396;2455.7252378463745;2500.967950820923;32.004220132552014
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;brm;2330.2028827667236;2396.8314242362976;2402.953779220581;2452.670597076416;34.135348653387624
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ac;rrm;2301.3354320526123;2412.246311092377;2403.460591316223;2495.3353118896484;42.22631813139943
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;brm;2377.082302093506;2444.066491031647;2450.4548931121826;2491.6864128112793;32.02101987742478
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2385.1116619110107;2423.151350402832;2414.534453392029;2471.002389907837;25.4086180847321
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2304.597309112549;2396.3256421089172;2394.479024887085;2479.492425918579;45.185872150210635
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2329.8468284606934;2395.1436027526856;2400.8816061019897;2483.8821506500244;41.3080034124967
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;brm;2363.6781253814697;2435.3403527259825;2443.5143184661865;2481.5697231292725;38.55604860061547
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_nrii;spc;rrm;2368.7827892303467;2438.28969745636;2436.4706859588623;2510.9215087890625;38.25522423613599
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;brm;2312.1783294677734;2404.5026116371155;2409.344738960266;2469.8741092681885;37.71829001049968
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ac;rrm;2322.828550338745;2407.0780022621157;2407.9429788589478;2484.2389850616455;38.342349723626064
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;brm;2349.4399909973145;2440.8364934921265;2449.9810276031494;2503.363977432251;38.68936821887638
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc;rrm;2389.3346004486084;2449.8903522491455;2453.195264816284;2510.815757751465;33.06393467450585
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2308.8213481903076;2382.989056777954;2382.947982788086;2460.5035152435303;49.55149085979327
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2305.2080516815186;2400.4109623909;2395.8588438034058;2504.5915870666504;49.08013248544701
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;brm;2349.195358276367;2437.1263956069947;2445.816734313965;2504.652509689331;35.90898534096057
nsgaii;tel_bgp_wide;rbm_rcm_brm_bcpm_wri;spc;rrm;2369.134588241577;2440.7786808013916;2446.6087102890015;2502.5452270507812;33.12026860681637
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;brm;2321.516502380371;2405.2737210273744;2396.1728010177612;2467.9032802581787;32.37986455016009
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ac;rrm;2341.2552127838135;2406.0505534172057;2396.394733428955;2490.0154151916504;38.35036288753289
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;brm;2355.0104389190674;2431.7081809997558;2442.319706916809;2487.7468585968018;39.62749066661982
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2369.6970138549805;2438.764809036255;2447.93594455719;2499.701416015625;35.329480300842185
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2327.0420303344727;2407.3085847854613;2404.8774452209473;2451.344150543213;36.43443210218539
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2296.2012577056885;2395.8343744277954;2403.325693130493;2479.138261795044;49.06194214353228
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;brm;2374.7886028289795;2440.6982077598573;2441.782311439514;2504.1070823669434;28.98170131954717
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_nrii;spc;rrm;2392.714912414551;2443.4311221122744;2440.999581336975;2482.4364318847656;29.11912991331942
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;brm;2323.6469898223877;2406.0489418029783;2411.4021425247192;2454.6593227386475;31.461615388905464
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ac;rrm;2313.7185497283936;2403.7568028450014;2411.477391242981;2483.9832038879395;43.57502226311219
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;brm;2339.6151695251465;2432.2400263786317;2429.737279891968;2506.927225112915;43.05897219787712
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc;rrm;2358.0673999786377;2423.7760197639464;2419.257335662842;2489.426326751709;30.300938028937807
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2323.312265396118;2416.8100739479064;2422.4750356674194;2484.148582458496;43.05731231069338
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2321.6151447296143;2373.199265384674;2367.8767499923706;2467.826644897461;40.585838704020276
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;brm;2373.9811878204346;2437.3050035476685;2434.329203605652;2486.4413146972656;30.605650397247132
nsgaii;tel_bpg_p10;rbm_rcm_brm_bcpm_wri;spc;rrm;2349.650436401367;2434.5391134262086;2440.179151535034;2490.330530166626;34.141397263593646
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;brm;2319.909833908081;2394.177623176575;2393.168766975403;2474.2333965301514;40.80587322964622
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ac;rrm;2316.5121517181396;2410.447511100769;2409.4566555023193;2494.509937286377;41.38048724940698
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;brm;2367.4576835632324;2433.1242292404177;2431.8405351638794;2491.560079574585;34.186869341614454
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2360.0128326416016;2432.1170844078065;2440.8495626449585;2504.1502723693848;37.97449512175059
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2337.58318901062;2440.1850402832033;2444.5505504608154;2504.3832664489746;41.19516970576132
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2308.660577774048;2384.566484069824;2375.7963218688965;2473.742420196533;42.24265192638933
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;brm;2364.4765300750732;2435.255986881256;2437.1772804260254;2499.2191619873047;38.3018625716996
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_nrii;spc;rrm;2332.520502090454;2429.2879015922545;2443.9807138442993;2485.9979553222656;40.140455690114294
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;brm;2336.759754180908;2404.9209493637086;2406.994771003723;2464.434461593628;41.17402967058236
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ac;rrm;2345.970527648926;2402.690766048431;2409.2879781723022;2435.1526679992676;25.143881379449894
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;brm;2370.049934387207;2439.541054058075;2446.1933784484863;2499.635841369629;36.05620880079841
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc;rrm;2385.66890335083;2423.180502986908;2418.3063535690308;2470.9895820617676;29.41306992905861
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2292.6926193237305;2383.7202125549315;2382.1295070648193;2459.2830772399902;47.01140002493286
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2321.0448818206787;2384.9735560417175;2376.980381011963;2488.308671951294;46.53008132550863
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;brm;2376.1790924072266;2425.0953382492066;2426.5123805999756;2482.848991394043;33.86560655191348
nsgaii;tel_bpg_p25;rbm_rcm_brm_bcpm_wri;spc;rrm;2354.5801372528076;2429.6607522964478;2430.514121055603;2488.4514770507812;37.320258802459776
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;brm;2313.0546112060547;2407.1614714622497;2413.8646993637085;2473.8250484466553;34.97755109305051
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ac;rrm;2322.8554401397705;2404.806338787079;2403.2783699035645;2478.3639430999756;39.98264106174164
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;brm;2367.076229095459;2423.5448716163637;2422.8858461380005;2468.965732574463;30.595903903763798
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc;rrm;2319.2640705108643;2429.754332733154;2430.536458969116;2497.769821166992;41.645673493659196
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;brm;2343.7109413146973;2404.2517951965333;2408.3705406188965;2460.761110305786;29.50533623303855
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;ppc_fuo;rrm;2339.2033977508545;2398.4893465995788;2403.898723602295;2445.8793449401855;27.455080939915497
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;brm;2332.5818214416504;2427.53565120697;2436.647773742676;2473.549352645874;33.975816873194766
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_nrii;spc;rrm;2406.394931793213;2444.094861984253;2443.2500505447388;2486.2467136383057;22.707880390637772
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;brm;2340.902494430542;2415.7520241737366;2407.334313392639;2488.9739513397217;35.258422447294336
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ac;rrm;2332.169370651245;2398.493687915802;2397.8822660446167;2494.6560554504395;39.15450418695386
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;brm;2383.2354526519775;2442.645557117462;2443.4365215301514;2484.3587913513184;28.62745402881559
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc;rrm;2330.195608139038;2426.9277797698974;2429.3996658325195;2482.033739089966;35.80779662427704
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;brm;2341.3668518066406;2396.553780937195;2399.174172401428;2454.8866634368896;32.55558485457336
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;ppc_fuo;rrm;2324.5628623962402;2405.732541847229;2415.7666301727295;2443.3262481689453;29.716368751180937
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;brm;2390.120346069336;2446.8802154541017;2457.2851972579956;2499.162763595581;32.47857830147191
nsgaii;tel_bpg_strict;rbm_rcm_brm_bcpm_wri;spc;rrm;2386.210912704468;2449.66969833374;2451.0563402175903;2518.1104106903076;33.890968620257
